#{"t_start": 1666530487.3859344, "env_id": null}
r,l,t
25.782728,151,29994.716194
12.746573,151,30003.58251
32.7669,151,30003.671403
18.254965,151,30003.671403
24.623102,151,30003.687376
9.686445,151,30012.555846
24.214268,151,30012.662745
23.670183,151,30012.662745
10.031916,151,30012.693213
21.523474,151,30021.561845
24.920435,151,30021.640286
29.556194,151,30021.640286
25.517471,151,30021.7142
7.174294,136,30184.88763
6.1018424,136,30184.979504
7.595033,136,30184.979504
-43.635426,136,30185.01048
33.192627,151,30193.956075
23.15602,151,30194.047539
19.333973,151,30194.047539
26.853806,151,30194.078005
12.021747,151,30202.900613
31.413717,151,30202.977608
32.06082,151,30202.977608
24.44014,151,30203.008582
7.9669404,151,30211.629876
18.768848,151,30211.722786
31.508476,151,30211.722786
16.118128,151,30211.768242
13.6838255,151,30220.531471
14.692168,151,30220.590907
9.918715,151,30220.590907
24.76656,151,30220.65933
39.14879,151,30229.534089
21.120354,151,30229.625976
11.546609,151,30229.625976
36.873924,151,30229.656935
15.210175,151,30238.737508
26.391867,151,30238.829393
26.34501,151,30238.829393
19.246487,151,30238.844874
26.43253,151,30247.65543
24.453205,151,30247.76431
27.72696,151,30247.76431
29.799551,151,30247.869199
37.597645,151,30256.817173
31.86591,151,30256.922564
15.942477,151,30256.922564
18.954916,151,30256.937548
27.08122,151,30265.65717
22.079067,151,30265.764092
24.965614,151,30265.764092
10.5568,151,30265.779081
12.869293,151,30274.780979
25.846556,151,30274.827948
56.90434,151,30274.827948
24.12006,151,30274.904334
24.808334,151,30283.950801
17.285536,151,30284.043722
13.645058,151,30284.043722
19.667126,151,30284.137613
29.030842,151,30293.094352
13.7142935,151,30293.185234
17.393105,151,30293.185234
28.18133,151,30293.259643
20.171206,149,30330.665616
21.339289,149,30330.741039
25.111767,149,30330.741039
33.718,149,30330.787006
6.1936016,151,30339.739178
11.907513,151,30339.830074
16.030603,151,30339.830074
16.306705,151,30339.923994
52.412724,151,30348.76218
11.660819,151,30348.823128
32.001472,151,30348.823128
24.087173,151,30348.884541
25.268982,151,30357.682597
12.96767,151,30357.758498
68.321526,151,30357.758498
33.235687,151,30357.819417
12.437332,151,30366.66261
25.627075,151,30366.754029
30.071712,151,30366.754029
23.554184,151,30366.845412
9.979181,151,30375.633122
33.183212,151,30375.724497
61.864056,151,30375.724497
24.217167,151,30375.770452
41.057396,151,30384.584586
12.550144,151,30384.693474
26.217113,151,30384.693474
64.22588,151,30384.752917
25.142363,151,30393.497076
9.433695,151,30393.589002
26.544062,151,30393.589002
15.9475,151,30393.665915
57.413036,151,30402.468771
10.58452,151,30402.545706
12.661803,151,30402.545706
32.9118,151,30402.635572
49.757107,151,30411.601686
64.22805,151,30411.705059
12.655199,151,30411.705059
25.349672,151,30411.720045
26.650202,151,30420.750458
16.415703,151,30420.845865
51.456966,151,30420.846863
26.207401,151,30420.903803
24.658176,151,30429.708863
32.341694,151,30429.812307
32.751835,151,30429.812307
69.41957,151,30429.827294
33.29959,151,30438.627343
25.164745,151,30438.748697
24.05453,151,30438.748697
13.662386,151,30438.842189
30.326174,151,30447.873247
9.83557,151,30447.948152
55.796043,151,30447.948152
32.92363,151,30448.063981
9.125536,139,30580.46718
17.106705,139,30580.573057
11.652788,139,30580.573057
11.259939,139,30580.603519
6.181483,151,30589.442397
25.669163,151,30589.533778
74.91134,151,30589.533778
38.44651,151,30589.565227
70.655716,151,30598.516871
23.677773,151,30598.588788
29.482393,151,30598.588788
17.870443,151,30598.706685
14.193891,151,30607.590937
66.578545,151,30607.682328
31.407581,151,30607.682328
43.964584,151,30607.728282
51.07332,151,30616.54589
13.878232,151,30616.592879
38.177593,151,30616.592879
25.427954,151,30616.652821
26.408512,151,30625.595416
59.025883,151,30625.672337
21.505363,151,30625.67284
67.14581,151,30625.765203
27.100916,151,30634.754857
38.759613,151,30634.847291
31.973326,151,30634.847291
35.34072,151,30634.930699
23.495924,151,30643.698851
60.904068,151,30643.791229
28.226835,151,30643.791229
27.127705,151,30643.805711
76.54059,151,30652.706887
25.211868,151,30652.812843
52.303932,151,30652.812843
36.61788,151,30652.827827
34.74343,151,30661.650642
71.51912,151,30661.758052
23.624239,151,30661.75905
33.53837,151,30661.78853
10.120626,151,30670.573218
15.577995,151,30670.664098
47.361683,151,30670.664098
32.44965,151,30670.679082
64.513565,151,30679.592729
23.62494,151,30679.637693
19.286856,151,30679.637693
38.40113,151,30679.760031
10.110211,151,30688.634391
26.911106,151,30688.741257
25.500107,151,30688.741257
45.68309,151,30688.802206
25.313944,151,30704.55524
19.041313,151,30704.663698
49.979008,151,30704.663698
44.413456,151,30704.754077
33.367558,151,30713.714202
57.462646,151,30713.804434
59.502407,151,30713.804434
15.086227,151,30713.834885
55.57551,151,30723.018399
74.209076,151,30723.110284
50.06609,151,30723.110284
58.600418,151,30723.140749
28.315447,151,30731.971517
32.68415,151,30732.063921
58.76218,151,30732.063921
56.37245,151,30732.093891
28.100037,151,30740.999865
32.900146,151,30741.045803
14.177501,151,30741.045803
56.381397,151,30741.137226
12.627146,151,30750.000069
56.471607,151,30750.106984
49.00116,151,30750.106984
16.008108,151,30750.137453
62.780117,151,30758.94958
14.109876,151,30759.041971
25.63779,151,30759.041971
24.645456,151,30759.10289
50.20316,151,30767.849571
71.2673,151,30767.941489
25.229643,151,30767.941489
24.212456,151,30767.971968
43.141865,151,30776.853551
34.94602,151,30776.945452
56.71588,151,30776.945452
17.697824,151,30776.976414
13.430977,151,30785.798996
33.573895,151,30785.90538
15.6041975,151,30785.90538
66.316315,151,30786.038263
24.000948,151,30794.930277
25.639095,151,30795.022211
15.924926,151,30795.022211
14.5851145,151,30795.067658
23.89005,151,30803.90944
65.01115,151,30804.00185
24.635893,151,30804.00185
33.98566,151,30804.017358
29.413208,151,30813.039308
12.350998,151,30813.132207
36.178707,151,30813.132207
16.212034,151,30813.208616
14.332692,151,30822.138018
25.187805,151,30822.230901
25.065464,151,30822.230901
68.59852,151,30822.276344
28.895374,150,30849.079947
10.390328,150,30849.22311
31.007645,150,30849.22311
23.41749,150,30849.308518
67.31569,151,30858.150216
17.027885,151,30858.212147
9.872682,151,30858.212147
26.446264,151,30858.304017
12.355688,151,30867.248747
51.392284,151,30867.340646
24.180185,151,30867.340646
69.00024,151,30867.370102
13.15765,151,30876.270072
30.258442,151,30876.363971
33.18424,151,30876.363971
11.726161,151,30876.393439
51.282448,151,30885.444972
38.137962,151,30885.537418
24.287474,151,30885.537418
8.891631,151,30885.583353
-10.532968,151,30894.594635
38.12114,151,30894.723978
52.98168,151,30894.723978
39.644073,151,30894.746453
12.63385,151,30903.690655
13.153619,151,30903.783051
26.499302,151,30903.783051
6.278697,151,30903.829505
45.21967,151,30912.63623
47.1206,151,30912.742131
59.95099,151,30912.742131
53.528114,151,30912.772607
58.96876,151,30921.777292
31.613487,151,30921.853184
21.375347,151,30921.853184
13.820629,151,30921.960035
38.094204,151,30930.910141
24.02646,151,30930.988642
26.874441,151,30930.988642
23.124432,151,30931.07438
53.627926,151,30939.962544
69.92101,151,30940.054444
5.8067565,151,30940.054444
69.07075,151,30940.084412
31.814196,151,30949.004777
24.383732,151,30949.102183
36.13244,151,30949.102183
24.140488,151,30949.126654
26.311567,151,30957.868437
26.953827,151,30957.959358
20.530869,151,30957.959358
67.51119,151,30957.974825
12.075263,151,30966.900456
12.019273,151,30967.008344
15.7261095,151,30967.008344
9.354603,151,30967.023811
66.95528,151,30983.337332
56.782295,151,30983.383265
49.437,151,30983.383265
32.895054,151,30983.444706
29.66944,151,30992.355341
24.214478,151,30992.446754
65.73182,151,30992.446754
39.515045,151,30992.462237
16.235804,151,31001.419879
25.301544,151,31001.450346
68.26188,151,31001.450346
68.68323,151,31001.542285
66.63718,151,31010.380526
30.434652,151,31010.487423
16.820396,151,31010.487423
68.18515,151,31010.552821
71.587555,151,31019.468864
68.40666,151,31019.530289
40.68141,151,31019.530289
73.1057,151,31019.62322
52.52144,151,31028.593656
30.081993,151,31028.706506
18.73966,151,31028.706506
60.821312,151,31028.756445
67.56868,151,31037.710537
26.426353,151,31037.802929
23.558226,151,31037.802929
31.661066,151,31037.817915
25.203388,151,31046.855197
14.409532,151,31046.946617
68.5652,151,31046.946617
16.17924,151,31047.040514
36.846447,151,31055.849708
58.88758,151,31055.941625
23.929293,151,31055.941625
13.8684635,151,31055.956609
67.0395,151,31064.873309
31.676426,151,31064.964205
60.353462,151,31064.964205
33.440697,151,31064.979192
67.23603,151,31073.888764
53.934883,151,31073.933702
10.488487,151,31073.933702
12.231524,151,31074.026093
8.042139,151,31082.82396
32.2249,151,31082.916357
26.337418,151,31082.916357
14.521792,151,31082.931859
66.71167,151,31091.917789
70.119064,151,31092.010182
68.57446,151,31092.010182
39.330803,151,31092.039641
64.37757,150,31113.886609
6.543583,150,31113.978511
28.171833,150,31113.978511
50.508453,150,31114.009492
68.353165,151,31122.923088
62.909832,151,31122.973516
16.940233,151,31122.974513
38.359226,151,31123.078418
57.18329,151,31131.86812
32.256943,151,31131.974996
24.013865,151,31131.974996
12.438592,151,31132.019948
63.359467,151,31140.919117
31.495342,151,31141.014528
20.625597,151,31141.014528
23.979607,151,31141.042004
64.854195,151,31150.057345
32.39122,151,31150.148116
39.843967,151,31150.148116
31.497272,151,31150.179101
26.619806,151,31159.22165
18.951145,151,31159.313524
22.494623,151,31159.314522
66.4829,151,31159.359482
7.301496,151,31168.234301
55.01627,151,31168.326196
61.95166,151,31168.326196
28.321789,151,31168.355158
13.6311,151,31177.312144
8.083237,151,31177.41905
65.82815,151,31177.41905
39.273056,151,31177.468011
39.37296,151,31186.522941
31.454168,151,31186.616332
10.769302,151,31186.616332
19.023222,151,31186.702719
70.52479,151,31195.608241
59.83351,151,31195.699613
14.175482,151,31195.699613
7.633846,151,31195.730072
26.286182,151,31204.576249
29.30382,151,31204.668161
19.162495,151,31204.668161
25.60555,151,31204.682631
31.71604,151,31213.517389
10.705606,151,31213.624775
14.896719,151,31213.624775
13.270126,151,31213.639761
25.884024,151,31222.581441
69.675446,151,31222.687384
18.85341,151,31222.687384
67.745316,151,31222.717346
34.06698,151,31231.61914
70.02478,151,31231.710034
42.03891,151,31231.710034
34.440693,151,31231.741508
18.85736,150,31260.524745
14.485475,150,31260.616161
25.181143,150,31260.616161
31.95991,150,31260.693086
68.40363,151,31269.638848
72.26366,151,31269.744237
31.41204,151,31269.744237
30.94815,151,31269.759729
55.419342,151,31278.557737
9.980259,151,31278.664589
37.542725,151,31278.664589
55.46704,151,31278.679577
70.994705,151,31287.629909
31.610062,151,31287.766773
31.445198,151,31287.766773
22.98509,151,31287.782256
25.437557,151,31296.623109
66.93604,151,31296.729505
36.694855,151,31296.729505
67.02173,151,31296.744986
18.700457,151,31305.712331
11.680693,151,31305.804206
31.41066,151,31305.804206
37.52725,151,31305.912875
30.158865,151,31314.846136
39.453865,151,31314.95252
17.236609,151,31314.95252
58.582954,151,31314.982986
13.241946,151,31323.911769
38.72101,151,31324.017659
32.601086,151,31324.017659
37.668568,151,31324.063591
14.2328205,151,31333.017729
31.513515,151,31333.120111
57.35965,151,31333.120111
68.38211,151,31333.151583
67.34155,151,31342.188073
17.007565,151,31342.218529
17.667667,151,31342.218529
13.285949,151,31342.294927
13.349353,151,31351.042939
16.977259,151,31351.134321
62.164673,151,31351.134321
12.082409,151,31351.164793
39.414032,151,31360.064133
38.2599,151,31360.139537
7.9434657,151,31360.139537
50.90753,151,31360.185996
9.850656,151,31369.183237
70.223175,151,31369.275156
15.663874,151,31369.275156
25.396473,151,31369.321614
23.95498,150,31396.102765
58.149097,150,31396.193642
24.009787,150,31396.193642
64.6033,150,31396.301526
62.130947,151,31405.358073
66.612335,151,31405.448966
14.755846,151,31405.448966
32.879097,151,31405.524883
24.720642,151,31414.374532
14.603716,151,31414.466464
31.474941,151,31414.466464
23.31815,151,31414.496935
38.863457,151,31423.508538
9.131931,151,31423.601928
54.382133,151,31423.601928
15.831021,151,31423.631414
31.434198,151,31432.576397
68.74718,151,31432.628327
38.27679,151,31432.628327
56.197098,151,31432.728573
71.79797,151,31441.828382
34.55134,151,31441.921321
27.134499,151,31441.921321
68.3252,151,31441.936308
24.128899,151,31450.75852
32.846806,151,31450.851449
32.542015,151,31450.851449
64.31418,151,31450.866433
67.97463,151,31459.794778
34.948917,151,31459.914192
25.457893,151,31459.914192
34.26846,151,31459.933169
61.222946,151,31468.701454
14.501227,151,31468.76237
13.065753,151,31468.76237
37.91788,151,31468.869762
32.841026,151,31478.054491
39.89479,151,31478.161894
56.17656,151,31478.161894
58.832623,151,31478.177876
70.140465,151,31487.098398
65.32237,151,31487.193309
16.899858,151,31487.193309
12.433607,151,31487.221778
36.764015,151,31496.13967
38.764305,151,31496.232104
25.427746,151,31496.232104
34.04068,151,31496.277042
18.250072,151,31505.183349
61.32365,151,31505.293234
33.86377,151,31505.293234
35.658543,151,31505.319708
34.08534,151,31514.052892
22.612883,151,31514.144776
23.683596,151,31514.144776
10.3511505,151,31514.194223
29.678686,148,31557.181611
15.841394,148,31557.273002
23.216667,148,31557.273002
20.226498,148,31557.325943
50.55603,151,31566.177157
64.74316,151,31566.227586
65.8707,151,31566.227586
38.84163,151,31566.330196
38.439003,151,31575.299127
14.1558075,151,31575.375614
37.99176,151,31575.375614
72.44339,151,31575.436577
8.073927,151,31584.270699
33.005207,151,31584.37409
56.707153,151,31584.37409
66.25133,151,31584.494485
11.49085,151,31593.472125
39.3048,151,31593.564004
61.386124,151,31593.564004
32.94914,151,31593.594457
22.42889,151,31602.459033
60.964417,151,31602.566413
65.725716,151,31602.566413
16.21623,151,31602.580896
25.45762,151,31611.548994
8.258227,151,31611.665857
26.021492,151,31611.665857
18.022074,151,31611.763221
23.78479,151,31620.657612
35.83599,151,31620.749013
39.55522,151,31620.749013
38.28449,151,31620.825916
68.89986,151,31629.83919
24.204992,151,31629.947108
36.810593,151,31629.947108
63.71271,151,31630.008563
67.948105,151,31638.993702
32.9384,151,31639.114573
20.27381,151,31639.114573
67.88782,151,31639.168494
66.81492,151,31648.107032
37.892414,151,31648.167949
29.816711,151,31648.167949
56.735367,151,31648.259835
14.8596115,151,31657.192987
62.25271,151,31657.297879
24.941608,151,31657.297879
15.415257,151,31657.313346
68.643005,151,31666.289127
18.428656,151,31666.394481
30.56794,151,31666.394481
61.851856,151,31666.409471
16.741758,138,31815.185824
34.620388,138,31815.327757
33.548862,138,31815.327757
33.967293,138,31815.457655
14.493102,151,31824.41586
40.397938,151,31824.507801
69.45743,151,31824.507801
38.25664,151,31824.523268
18.669586,151,31833.53178
63.818157,151,31833.62271
40.601334,151,31833.62271
62.6758,151,31833.717097
14.766716,151,31842.648139
39.53969,151,31842.7675
38.745853,151,31842.7675
39.211456,151,31842.784481
38.68234,151,31851.768526
24.825617,151,31851.814473
50.54007,151,31851.814473
74.31522,151,31851.906388
12.484575,151,31860.76877
16.37139,151,31860.862195
32.70485,151,31860.862195
67.01128,151,31860.922632
36.205425,151,31869.937468
39.98751,151,31870.029363
15.366883,151,31870.029363
72.439354,151,31870.044828
29.84964,151,31878.869168
12.894663,151,31878.961059
67.004684,151,31878.961059
25.83672,151,31878.976042
54.861866,151,31887.895439
32.170975,151,31887.986858
52.624363,151,31887.986858
25.095608,151,31888.002337
15.697074,151,31896.788642
37.561436,151,31896.879544
15.861487,151,31896.879544
19.636873,151,31896.940984
66.78701,151,31905.868351
31.49339,151,31905.962021
15.207357,151,31905.962021
68.11821,151,31906.021946
39.237995,151,31914.90603
70.50026,151,31914.981931
66.89638,151,31914.981931
56.726986,151,31915.073817
13.899658,151,31924.232261
32.84418,151,31924.293186
24.506071,151,31924.293186
67.07908,151,31924.354622
14.52379,151,31933.297817
27.439585,151,31933.416681
67.40317,151,31933.416681
6.914319,151,31933.434144
15.700944,149,31967.858463
26.908224,149,31967.999334
13.370495,149,31967.999334
32.290867,149,31968.025795
10.314294,151,31976.8279
12.411463,151,31976.937788
14.533743,151,31976.937788
39.451393,151,31977.059659
13.358177,151,31985.98761
28.20069,151,31986.095488
